# file...... x.csv
# date...... Fri Aug  2 14:23:18 2019
# user...... dchassin
# host...... (null)
# target.... test 0
# trigger... (none)
# interval.. -1
# limit..... 0
# timestamp,x
2020-01-03 20:00:00 EST,1.255079
2020-01-03 21:00:00 EST,1.831958
2020-01-03 22:00:00 EST,-1.265874
2020-01-03 23:00:00 EST,-0.364421
2020-01-04 00:00:00 EST,0.259207
2020-01-04 01:00:00 EST,1.553105
2020-01-04 02:00:00 EST,-0.527307
2020-01-04 03:00:00 EST,0.817811
2020-01-04 04:00:00 EST,-0.727251
2020-01-04 05:00:00 EST,0.056190
2020-01-04 06:00:00 EST,0.594062
2020-01-04 07:00:00 EST,1.800791
2020-01-04 08:00:00 EST,-0.744896
2020-01-04 09:00:00 EST,-0.524642
2020-01-04 10:00:00 EST,-0.932996
2020-01-04 11:00:00 EST,-0.257107
2020-01-04 12:00:00 EST,-0.033435
2020-01-04 13:00:00 EST,-1.479371
2020-01-04 14:00:00 EST,-0.222893
2020-01-04 15:00:00 EST,0.732652
2020-01-04 16:00:00 EST,-1.176593
2020-01-04 17:00:00 EST,2.215599
2020-01-04 18:00:00 EST,-0.202107
2020-01-04 19:00:00 EST,-0.637419
2020-01-04 20:00:00 EST,-1.596675
2020-01-04 21:00:00 EST,-1.123581
2020-01-04 22:00:00 EST,1.322207
2020-01-04 23:00:00 EST,-0.035326
2020-01-05 00:00:00 EST,-0.609834
2020-01-05 01:00:00 EST,0.457771
2020-01-05 02:00:00 EST,1.239707
2020-01-05 03:00:00 EST,1.039045
2020-01-05 04:00:00 EST,-0.980375
2020-01-05 05:00:00 EST,-0.760101
2020-01-05 06:00:00 EST,1.713423
2020-01-05 07:00:00 EST,0.452971
2020-01-05 08:00:00 EST,-0.385009
2020-01-05 09:00:00 EST,-0.864604
2020-01-05 10:00:00 EST,0.765363
2020-01-05 11:00:00 EST,0.677655
2020-01-05 12:00:00 EST,0.209052
2020-01-05 13:00:00 EST,-0.974735
2020-01-05 14:00:00 EST,0.130227
2020-01-05 15:00:00 EST,-0.020125
2020-01-05 16:00:00 EST,-0.530321
2020-01-05 17:00:00 EST,0.013324
2020-01-05 18:00:00 EST,-0.342266
2020-01-05 19:00:00 EST,-1.031074
2020-01-05 20:00:00 EST,-2.217324
2020-01-05 21:00:00 EST,-0.778261
2020-01-05 22:00:00 EST,1.051331
2020-01-05 23:00:00 EST,1.721214
2020-01-06 00:00:00 EST,-0.519167
2020-01-06 01:00:00 EST,-0.230940
2020-01-06 02:00:00 EST,0.364350
2020-01-06 03:00:00 EST,0.497499
2020-01-06 04:00:00 EST,-0.246600
2020-01-06 05:00:00 EST,-0.371014
2020-01-06 06:00:00 EST,0.820163
2020-01-06 07:00:00 EST,-0.676457
2020-01-06 08:00:00 EST,-0.902349
2020-01-06 09:00:00 EST,0.424445
2020-01-06 10:00:00 EST,-0.131886
2020-01-06 11:00:00 EST,-1.311693
2020-01-06 12:00:00 EST,-0.062190
2020-01-06 13:00:00 EST,0.470663
2020-01-06 14:00:00 EST,0.486791
2020-01-06 15:00:00 EST,-0.278368
2020-01-06 16:00:00 EST,-0.063592
2020-01-06 17:00:00 EST,0.170382
2020-01-06 18:00:00 EST,0.374173
2020-01-06 19:00:00 EST,2.926176
2020-01-06 20:00:00 EST,-0.529590
2020-01-06 21:00:00 EST,-0.438229
2020-01-06 22:00:00 EST,0.000277
2020-01-06 23:00:00 EST,-0.019943
2020-01-07 00:00:00 EST,-0.314134
2020-01-07 01:00:00 EST,0.478714
2020-01-07 02:00:00 EST,-0.317589
2020-01-07 03:00:00 EST,0.243624
2020-01-07 04:00:00 EST,-0.551996
2020-01-07 05:00:00 EST,1.899723
2020-01-07 06:00:00 EST,-0.744848
2020-01-07 07:00:00 EST,0.015538
2020-01-07 08:00:00 EST,3.743030
2020-01-07 09:00:00 EST,-0.398868
2020-01-07 10:00:00 EST,1.479384
2020-01-07 11:00:00 EST,-0.571935
2020-01-07 12:00:00 EST,0.489550
2020-01-07 13:00:00 EST,1.612631
2020-01-07 14:00:00 EST,-0.186839
2020-01-07 15:00:00 EST,0.160365
2020-01-07 16:00:00 EST,-0.008496
2020-01-07 17:00:00 EST,-0.721052
2020-01-07 18:00:00 EST,-0.233455
2020-01-07 19:00:00 EST,-0.341453
2020-01-07 20:00:00 EST,0.289685
2020-01-07 21:00:00 EST,0.124631
2020-01-07 22:00:00 EST,-1.851832
2020-01-07 23:00:00 EST,-0.561413
2020-01-08 00:00:00 EST,-0.906751
2020-01-08 01:00:00 EST,1.126185
2020-01-08 02:00:00 EST,0.310647
2020-01-08 03:00:00 EST,-0.774390
2020-01-08 04:00:00 EST,0.923971
2020-01-08 05:00:00 EST,-1.549469
2020-01-08 06:00:00 EST,-1.468192
2020-01-08 07:00:00 EST,-1.113243
2020-01-08 08:00:00 EST,-1.235024
2020-01-08 09:00:00 EST,0.513013
2020-01-08 10:00:00 EST,0.010357
2020-01-08 11:00:00 EST,-0.681726
2020-01-08 12:00:00 EST,-0.486024
2020-01-08 13:00:00 EST,0.152458
2020-01-08 14:00:00 EST,0.617471
2020-01-08 15:00:00 EST,0.189217
2020-01-08 16:00:00 EST,-1.795272
2020-01-08 17:00:00 EST,0.645410
2020-01-08 18:00:00 EST,1.140122
2020-01-08 19:00:00 EST,0.312751
2020-01-08 20:00:00 EST,1.215011
2020-01-08 21:00:00 EST,-1.030277
2020-01-08 22:00:00 EST,-0.845373
2020-01-08 23:00:00 EST,-1.704722
2020-01-09 00:00:00 EST,1.293868
2020-01-09 01:00:00 EST,0.071499
2020-01-09 02:00:00 EST,2.251390
2020-01-09 03:00:00 EST,0.166633
2020-01-09 04:00:00 EST,-1.170194
2020-01-09 05:00:00 EST,0.797710
2020-01-09 06:00:00 EST,-0.706256
2020-01-09 07:00:00 EST,0.299210
2020-01-09 08:00:00 EST,-0.339071
2020-01-09 09:00:00 EST,0.703431
2020-01-09 10:00:00 EST,-0.870255
2020-01-09 11:00:00 EST,0.336952
2020-01-09 12:00:00 EST,-0.030865
2020-01-09 13:00:00 EST,-0.916037
2020-01-09 14:00:00 EST,2.125141
2020-01-09 15:00:00 EST,-0.799616
2020-01-09 16:00:00 EST,0.695618
2020-01-09 17:00:00 EST,0.536726
2020-01-09 18:00:00 EST,-0.924526
2020-01-09 19:00:00 EST,1.193027
2020-01-09 20:00:00 EST,-0.741874
2020-01-09 21:00:00 EST,0.725015
2020-01-09 22:00:00 EST,1.201233
2020-01-09 23:00:00 EST,0.436935
2020-01-10 00:00:00 EST,-0.871583
2020-01-10 01:00:00 EST,0.997985
2020-01-10 02:00:00 EST,-0.019984
2020-01-10 03:00:00 EST,0.061422
2020-01-10 04:00:00 EST,1.218180
2020-01-10 05:00:00 EST,-2.405849
2020-01-10 06:00:00 EST,-1.275420
2020-01-10 07:00:00 EST,1.582047
2020-01-10 08:00:00 EST,0.644755
2020-01-10 09:00:00 EST,1.173474
2020-01-10 10:00:00 EST,-0.335627
2020-01-10 11:00:00 EST,0.742574
2020-01-10 12:00:00 EST,1.363555
2020-01-10 13:00:00 EST,-0.657712
2020-01-10 14:00:00 EST,0.809083
2020-01-10 15:00:00 EST,0.381787
2020-01-10 16:00:00 EST,2.366166
2020-01-10 17:00:00 EST,1.133260
2020-01-10 18:00:00 EST,-0.625907
2020-01-10 19:00:00 EST,0.157339
2020-01-10 20:00:00 EST,-0.598387
2020-01-10 21:00:00 EST,0.476471
2020-01-10 22:00:00 EST,-0.958432
2020-01-10 23:00:00 EST,-0.150063
2020-01-11 00:00:00 EST,2.129841
2020-01-11 01:00:00 EST,-1.100246
2020-01-11 02:00:00 EST,-0.271485
2020-01-11 03:00:00 EST,-1.116126
2020-01-11 04:00:00 EST,0.039344
2020-01-11 05:00:00 EST,-0.465371
2020-01-11 06:00:00 EST,-1.453094
2020-01-11 07:00:00 EST,1.308166
2020-01-11 08:00:00 EST,1.702924
2020-01-11 09:00:00 EST,-1.734909
2020-01-11 10:00:00 EST,-0.207799
2020-01-11 11:00:00 EST,-0.338857
2020-01-11 12:00:00 EST,-0.478847
2020-01-11 13:00:00 EST,-0.852980
2020-01-11 14:00:00 EST,-0.167332
2020-01-11 15:00:00 EST,-0.447603
2020-01-11 16:00:00 EST,-1.471720
2020-01-11 17:00:00 EST,-1.577985
2020-01-11 18:00:00 EST,-1.078683
2020-01-11 19:00:00 EST,0.848257
2020-01-11 20:00:00 EST,-2.055524
2020-01-11 21:00:00 EST,-2.242538
2020-01-11 22:00:00 EST,-1.273495
2020-01-11 23:00:00 EST,1.286612
2020-01-12 00:00:00 EST,-0.491724
2020-01-12 01:00:00 EST,-0.274881
2020-01-12 02:00:00 EST,1.484896
2020-01-12 03:00:00 EST,0.464140
2020-01-12 04:00:00 EST,-0.556434
2020-01-12 05:00:00 EST,0.674794
2020-01-12 06:00:00 EST,0.004017
2020-01-12 07:00:00 EST,0.357478
2020-01-12 08:00:00 EST,-1.571071
2020-01-12 09:00:00 EST,0.649222
2020-01-12 10:00:00 EST,-0.706139
2020-01-12 11:00:00 EST,-0.599526
2020-01-12 12:00:00 EST,0.219141
2020-01-12 13:00:00 EST,-0.413760
2020-01-12 14:00:00 EST,0.963959
2020-01-12 15:00:00 EST,-0.369946
2020-01-12 16:00:00 EST,-0.917963
2020-01-12 17:00:00 EST,-0.360547
2020-01-12 18:00:00 EST,0.425967
2020-01-12 19:00:00 EST,0.614914
2020-01-12 20:00:00 EST,1.328922
2020-01-12 21:00:00 EST,-1.432285
2020-01-12 22:00:00 EST,2.613827
2020-01-12 23:00:00 EST,0.518907
2020-01-13 00:00:00 EST,-0.060410
2020-01-13 01:00:00 EST,-0.411947
2020-01-13 02:00:00 EST,-0.390262
2020-01-13 03:00:00 EST,0.607088
2020-01-13 04:00:00 EST,-0.186604
2020-01-13 05:00:00 EST,-0.982859
2020-01-13 06:00:00 EST,0.220833
2020-01-13 07:00:00 EST,0.157346
2020-01-13 08:00:00 EST,0.517375
2020-01-13 09:00:00 EST,1.535799
2020-01-13 10:00:00 EST,-0.596890
2020-01-13 11:00:00 EST,-2.272658
2020-01-13 12:00:00 EST,-1.366435
2020-01-13 13:00:00 EST,1.062872
2020-01-13 14:00:00 EST,-1.445708
2020-01-13 15:00:00 EST,0.131197
2020-01-13 16:00:00 EST,0.837610
2020-01-13 17:00:00 EST,0.024115
2020-01-13 18:00:00 EST,0.473931
2020-01-13 19:00:00 EST,-0.511348
2020-01-13 20:00:00 EST,0.216584
2020-01-13 21:00:00 EST,2.050474
2020-01-13 22:00:00 EST,-1.021005
2020-01-13 23:00:00 EST,-0.102646
2020-01-14 00:00:00 EST,-1.033984
2020-01-14 01:00:00 EST,-0.750830
2020-01-14 02:00:00 EST,0.618736
2020-01-14 03:00:00 EST,-1.843795
2020-01-14 04:00:00 EST,0.009470
2020-01-14 05:00:00 EST,0.488721
2020-01-14 06:00:00 EST,0.348968
2020-01-14 07:00:00 EST,1.005849
2020-01-14 08:00:00 EST,-0.734105
2020-01-14 09:00:00 EST,-0.979331
2020-01-14 10:00:00 EST,-0.519079
2020-01-14 11:00:00 EST,0.383160
2020-01-14 12:00:00 EST,2.153724
2020-01-14 13:00:00 EST,-1.178004
2020-01-14 14:00:00 EST,-0.859102
2020-01-14 15:00:00 EST,-0.339292
2020-01-14 16:00:00 EST,1.017249
2020-01-14 17:00:00 EST,-0.453300
2020-01-14 18:00:00 EST,0.934453
2020-01-14 19:00:00 EST,0.456068
2020-01-14 20:00:00 EST,-0.969397
2020-01-14 21:00:00 EST,0.327539
2020-01-14 22:00:00 EST,-0.190838
2020-01-14 23:00:00 EST,-0.947261
2020-01-15 00:00:00 EST,-1.134917
2020-01-15 01:00:00 EST,-0.365190
2020-01-15 02:00:00 EST,-0.692852
2020-01-15 03:00:00 EST,0.731200
2020-01-15 04:00:00 EST,-1.639498
2020-01-15 05:00:00 EST,-0.848652
2020-01-15 06:00:00 EST,-2.163597
2020-01-15 07:00:00 EST,0.257936
2020-01-15 08:00:00 EST,1.499103
2020-01-15 09:00:00 EST,0.911794
2020-01-15 10:00:00 EST,1.234665
2020-01-15 11:00:00 EST,2.303072
2020-01-15 12:00:00 EST,0.695589
2020-01-15 13:00:00 EST,0.898591
2020-01-15 14:00:00 EST,-0.446917
2020-01-15 15:00:00 EST,0.609220
2020-01-15 16:00:00 EST,1.790763
2020-01-15 17:00:00 EST,-0.206354
2020-01-15 18:00:00 EST,-0.317942
2020-01-15 19:00:00 EST,-0.472257
2020-01-15 20:00:00 EST,1.383318
2020-01-15 21:00:00 EST,-1.983682
2020-01-15 22:00:00 EST,0.682802
2020-01-15 23:00:00 EST,-0.844252
2020-01-16 00:00:00 EST,-0.947617
2020-01-16 01:00:00 EST,-0.169310
2020-01-16 02:00:00 EST,-0.514626
2020-01-16 03:00:00 EST,0.217488
2020-01-16 04:00:00 EST,0.626945
2020-01-16 05:00:00 EST,-1.972158
2020-01-16 06:00:00 EST,0.463611
2020-01-16 07:00:00 EST,0.860654
2020-01-16 08:00:00 EST,0.838455
2020-01-16 09:00:00 EST,-1.315161
2020-01-16 10:00:00 EST,1.253308
2020-01-16 11:00:00 EST,-0.851541
2020-01-16 12:00:00 EST,-1.356736
2020-01-16 13:00:00 EST,2.070087
2020-01-16 14:00:00 EST,-0.613469
2020-01-16 15:00:00 EST,-0.311672
2020-01-16 16:00:00 EST,-1.262028
2020-01-16 17:00:00 EST,-1.636451
2020-01-16 18:00:00 EST,0.224526
2020-01-16 19:00:00 EST,-1.139804
2020-01-16 20:00:00 EST,0.122817
2020-01-16 21:00:00 EST,1.718646
2020-01-16 22:00:00 EST,-0.437707
2020-01-16 23:00:00 EST,1.608633
2020-01-17 00:00:00 EST,0.298845
2020-01-17 01:00:00 EST,-1.119969
2020-01-17 02:00:00 EST,-1.176382
2020-01-17 03:00:00 EST,1.097278
2020-01-17 04:00:00 EST,-2.432455
2020-01-17 05:00:00 EST,-0.715548
2020-01-17 06:00:00 EST,-0.203915
2020-01-17 07:00:00 EST,1.589761
2020-01-17 08:00:00 EST,-0.747842
2020-01-17 09:00:00 EST,0.987391
2020-01-17 10:00:00 EST,0.258373
2020-01-17 11:00:00 EST,1.550504
2020-01-17 12:00:00 EST,-0.430572
2020-01-17 13:00:00 EST,-0.310382
2020-01-17 14:00:00 EST,-0.322275
2020-01-17 15:00:00 EST,-2.378424
2020-01-17 16:00:00 EST,0.241577
2020-01-17 17:00:00 EST,-1.297521
2020-01-17 18:00:00 EST,1.668248
2020-01-17 19:00:00 EST,0.449740
2020-01-17 20:00:00 EST,0.736841
2020-01-17 21:00:00 EST,-0.025148
2020-01-17 22:00:00 EST,0.342300
2020-01-17 23:00:00 EST,-0.628517
2020-01-18 00:00:00 EST,-1.671423
2020-01-18 01:00:00 EST,-1.421557
2020-01-18 02:00:00 EST,0.343307
2020-01-18 03:00:00 EST,-1.215375
2020-01-18 04:00:00 EST,0.078637
2020-01-18 05:00:00 EST,1.884804
2020-01-18 06:00:00 EST,-0.526938
2020-01-18 07:00:00 EST,0.299556
2020-01-18 08:00:00 EST,0.928274
2020-01-18 09:00:00 EST,-2.081780
2020-01-18 10:00:00 EST,1.931983
2020-01-18 11:00:00 EST,0.585332
2020-01-18 12:00:00 EST,-0.067519
2020-01-18 13:00:00 EST,0.824433
2020-01-18 14:00:00 EST,0.664010
2020-01-18 15:00:00 EST,-0.636944
2020-01-18 16:00:00 EST,1.008745
2020-01-18 17:00:00 EST,0.651897
2020-01-18 18:00:00 EST,1.025937
2020-01-18 19:00:00 EST,0.840088
2020-01-18 20:00:00 EST,-0.097851
2020-01-18 21:00:00 EST,-1.945506
2020-01-18 22:00:00 EST,1.202635
2020-01-18 23:00:00 EST,-1.466902
2020-01-19 00:00:00 EST,-0.548793
2020-01-19 01:00:00 EST,0.576754
2020-01-19 02:00:00 EST,0.201002
2020-01-19 03:00:00 EST,0.893436
2020-01-19 04:00:00 EST,0.562354
2020-01-19 05:00:00 EST,-0.246516
2020-01-19 06:00:00 EST,-1.846882
2020-01-19 07:00:00 EST,2.286253
2020-01-19 08:00:00 EST,0.602798
2020-01-19 09:00:00 EST,-0.506110
2020-01-19 10:00:00 EST,0.562385
2020-01-19 11:00:00 EST,0.461895
2020-01-19 12:00:00 EST,1.062088
2020-01-19 13:00:00 EST,0.364461
2020-01-19 14:00:00 EST,0.480736
2020-01-19 15:00:00 EST,-1.632622
2020-01-19 16:00:00 EST,-1.161142
2020-01-19 17:00:00 EST,-0.822530
2020-01-19 18:00:00 EST,0.186932
2020-01-19 19:00:00 EST,-0.813168
2020-01-19 20:00:00 EST,-0.553428
2020-01-19 21:00:00 EST,0.431264
2020-01-19 22:00:00 EST,0.506394
2020-01-19 23:00:00 EST,0.568736
2020-01-20 00:00:00 EST,-0.447275
2020-01-20 01:00:00 EST,0.061207
2020-01-20 02:00:00 EST,-1.605055
2020-01-20 03:00:00 EST,0.644449
2020-01-20 04:00:00 EST,0.321686
2020-01-20 05:00:00 EST,-0.313026
2020-01-20 06:00:00 EST,-0.668279
2020-01-20 07:00:00 EST,-1.002444
2020-01-20 08:00:00 EST,0.319530
2020-01-20 09:00:00 EST,0.458210
2020-01-20 10:00:00 EST,0.896042
2020-01-20 11:00:00 EST,-0.141286
2020-01-20 12:00:00 EST,0.740376
2020-01-20 13:00:00 EST,0.029230
2020-01-20 14:00:00 EST,-0.113785
2020-01-20 15:00:00 EST,-1.349127
2020-01-20 16:00:00 EST,-0.433483
2020-01-20 17:00:00 EST,1.122639
2020-01-20 18:00:00 EST,0.371299
2020-01-20 19:00:00 EST,-0.498148
2020-01-20 20:00:00 EST,0.459947
2020-01-20 21:00:00 EST,1.124042
2020-01-20 22:00:00 EST,-1.047548
2020-01-20 23:00:00 EST,0.559082
2020-01-21 00:00:00 EST,-1.097541
2020-01-21 01:00:00 EST,-0.720465
2020-01-21 02:00:00 EST,-1.453095
2020-01-21 03:00:00 EST,0.145904
2020-01-21 04:00:00 EST,-0.270668
2020-01-21 05:00:00 EST,-0.522787
2020-01-21 06:00:00 EST,-2.011792
2020-01-21 07:00:00 EST,-0.427808
2020-01-21 08:00:00 EST,0.729083
2020-01-21 09:00:00 EST,2.256496
2020-01-21 10:00:00 EST,-0.003864
2020-01-21 11:00:00 EST,-0.586165
2020-01-21 12:00:00 EST,0.081477
2020-01-21 13:00:00 EST,-0.059604
2020-01-21 14:00:00 EST,0.917707
2020-01-21 15:00:00 EST,-0.591246
2020-01-21 16:00:00 EST,1.929891
2020-01-21 17:00:00 EST,0.459716
2020-01-21 18:00:00 EST,-0.393010
2020-01-21 19:00:00 EST,1.307516
2020-01-21 20:00:00 EST,0.679358
2020-01-21 21:00:00 EST,0.454849
2020-01-21 22:00:00 EST,1.471041
2020-01-21 23:00:00 EST,0.276678
2020-01-22 00:00:00 EST,0.002174
2020-01-22 01:00:00 EST,0.778952
2020-01-22 02:00:00 EST,1.051020
2020-01-22 03:00:00 EST,-0.187536
2020-01-22 04:00:00 EST,-1.267284
2020-01-22 05:00:00 EST,0.554197
2020-01-22 06:00:00 EST,-0.125961
2020-01-22 07:00:00 EST,-0.027649
2020-01-22 08:00:00 EST,-0.230020
2020-01-22 09:00:00 EST,-1.860571
2020-01-22 10:00:00 EST,-1.916339
2020-01-22 11:00:00 EST,0.770514
2020-01-22 12:00:00 EST,1.147517
2020-01-22 13:00:00 EST,0.048096
2020-01-22 14:00:00 EST,-0.970808
2020-01-22 15:00:00 EST,-3.215375
2020-01-22 16:00:00 EST,0.658576
2020-01-22 17:00:00 EST,-2.176379
2020-01-22 18:00:00 EST,-0.380701
2020-01-22 19:00:00 EST,0.300184
2020-01-22 20:00:00 EST,1.801236
2020-01-22 21:00:00 EST,0.908223
2020-01-22 22:00:00 EST,-0.948236
2020-01-22 23:00:00 EST,1.311409
2020-01-23 00:00:00 EST,-0.293686
2020-01-23 01:00:00 EST,-0.549234
2020-01-23 02:00:00 EST,0.826376
2020-01-23 03:00:00 EST,1.555458
2020-01-23 04:00:00 EST,0.503417
2020-01-23 05:00:00 EST,-1.034505
2020-01-23 06:00:00 EST,1.210543
2020-01-23 07:00:00 EST,-0.036311
2020-01-23 08:00:00 EST,1.034526
2020-01-23 09:00:00 EST,1.248158
2020-01-23 10:00:00 EST,-0.915039
2020-01-23 11:00:00 EST,-1.065972
2020-01-23 12:00:00 EST,1.833475
2020-01-23 13:00:00 EST,2.106328
2020-01-23 14:00:00 EST,1.425164
2020-01-23 15:00:00 EST,-0.537859
2020-01-23 16:00:00 EST,-1.119571
2020-01-23 17:00:00 EST,0.610785
2020-01-23 18:00:00 EST,-0.355876
2020-01-23 19:00:00 EST,-0.037731
2020-01-23 20:00:00 EST,0.018300
2020-01-23 21:00:00 EST,0.519881
2020-01-23 22:00:00 EST,0.341930
2020-01-23 23:00:00 EST,-1.291046
2020-01-24 00:00:00 EST,-0.505123
2020-01-24 01:00:00 EST,0.019445
2020-01-24 02:00:00 EST,-0.697014
2020-01-24 03:00:00 EST,0.511162
2020-01-24 04:00:00 EST,-0.105505
2020-01-24 05:00:00 EST,0.582875
2020-01-24 06:00:00 EST,-1.630415
2020-01-24 07:00:00 EST,1.297371
2020-01-24 08:00:00 EST,-0.018654
2020-01-24 09:00:00 EST,-0.599442
2020-01-24 10:00:00 EST,2.150456
2020-01-24 11:00:00 EST,1.001927
2020-01-24 12:00:00 EST,1.892434
2020-01-24 13:00:00 EST,1.196667
2020-01-24 14:00:00 EST,-0.695082
2020-01-24 15:00:00 EST,-0.958211
2020-01-24 16:00:00 EST,-1.473992
2020-01-24 17:00:00 EST,-0.285438
2020-01-24 18:00:00 EST,0.738475
2020-01-24 19:00:00 EST,-0.316687
2020-01-24 20:00:00 EST,-2.423240
2020-01-24 21:00:00 EST,0.529070
2020-01-24 22:00:00 EST,-0.490127
2020-01-24 23:00:00 EST,0.718308
2020-01-25 00:00:00 EST,-0.973249
2020-01-25 01:00:00 EST,0.323385
2020-01-25 02:00:00 EST,-0.697430
2020-01-25 03:00:00 EST,0.402793
2020-01-25 04:00:00 EST,-0.412845
2020-01-25 05:00:00 EST,0.494945
2020-01-25 06:00:00 EST,-1.605727
2020-01-25 07:00:00 EST,0.560148
2020-01-25 08:00:00 EST,0.048179
2020-01-25 09:00:00 EST,-0.494403
2020-01-25 10:00:00 EST,0.960249
2020-01-25 11:00:00 EST,-0.198425
2020-01-25 12:00:00 EST,-2.229435
2020-01-25 13:00:00 EST,-1.400657
2020-01-25 14:00:00 EST,1.340582
2020-01-25 15:00:00 EST,-0.055455
2020-01-25 16:00:00 EST,0.257613
2020-01-25 17:00:00 EST,1.210388
2020-01-25 18:00:00 EST,-0.815507
2020-01-25 19:00:00 EST,0.131867
2020-01-25 20:00:00 EST,0.294596
2020-01-25 21:00:00 EST,-0.324975
2020-01-25 22:00:00 EST,0.792019
2020-01-25 23:00:00 EST,0.045501
2020-01-26 00:00:00 EST,-0.287921
2020-01-26 01:00:00 EST,-1.486133
2020-01-26 02:00:00 EST,-0.991387
2020-01-26 03:00:00 EST,1.653424
2020-01-26 04:00:00 EST,1.809279
2020-01-26 05:00:00 EST,0.091498
2020-01-26 06:00:00 EST,-2.244375
2020-01-26 07:00:00 EST,-0.868352
2020-01-26 08:00:00 EST,-0.296013
2020-01-26 09:00:00 EST,0.013207
2020-01-26 10:00:00 EST,-0.596814
2020-01-26 11:00:00 EST,1.159826
2020-01-26 12:00:00 EST,-0.797856
2020-01-26 13:00:00 EST,-1.615525
2020-01-26 14:00:00 EST,0.224887
2020-01-26 15:00:00 EST,-0.324998
2020-01-26 16:00:00 EST,0.262062
2020-01-26 17:00:00 EST,-0.675164
2020-01-26 18:00:00 EST,0.181989
2020-01-26 19:00:00 EST,1.757683
2020-01-26 20:00:00 EST,-0.949211
2020-01-26 21:00:00 EST,-1.271386
2020-01-26 22:00:00 EST,-1.995472
2020-01-26 23:00:00 EST,0.697569
2020-01-27 00:00:00 EST,-0.428775
2020-01-27 01:00:00 EST,-0.796694
2020-01-27 02:00:00 EST,1.198981
2020-01-27 03:00:00 EST,1.139329
2020-01-27 04:00:00 EST,1.141239
2020-01-27 05:00:00 EST,-0.260993
2020-01-27 06:00:00 EST,0.236669
2020-01-27 07:00:00 EST,1.083790
2020-01-27 08:00:00 EST,0.747478
2020-01-27 09:00:00 EST,-1.862548
2020-01-27 10:00:00 EST,-0.648191
2020-01-27 11:00:00 EST,0.034476
2020-01-27 12:00:00 EST,1.828928
2020-01-27 13:00:00 EST,0.897518
2020-01-27 14:00:00 EST,0.293583
2020-01-27 15:00:00 EST,-1.600776
2020-01-27 16:00:00 EST,-0.054591
2020-01-27 17:00:00 EST,0.166040
